text,font_size,is_bold,is_italic,page,cap_ratio,line_length,word_count,x_pos_norm,y_pos_norm,relative_font_size,indentation,starts_with_number,ends_with_colon,all_caps,vertical_spacing_above,vertical_spacing_below,label
,9.960000038146973,0,0,11,0.0,1,1,0.14532961876563777,0.21149078523269807,1.0,88.94172668457031,0,0,0,-12.808563232421875,-11.1651611328125,Body
The tester should be able to describe the role of independent testing in Agile projects.,9.960000038146973,0,0,11,0.022727272727272728,88,15,0.17376118080288755,0.21274836376459913,1.0,106.34184265136719,0,0,0,-11.1651611328125,-0.4581451416015625,Body
,9.960000038146973,0,0,11,0.0,1,1,0.14532961876563777,0.22679550479156801,1.0,88.94172668457031,0,0,0,-12.808563232421875,-11.1651611328125,Body
The tester should be able to describe the tools and techniques used to communicate the status of,9.960000038146973,0,0,11,0.010416666666666666,96,17,0.17376118080288755,0.22805308332346907,1.0,106.34184265136719,0,0,0,-11.1651611328125,0.4183502197265625,Body
"testing in an Agile project, including test progress and product quality.",9.960000038146973,0,0,11,0.0136986301369863,73,11,0.17473765603857103,0.24260326346965752,1.0,106.93944549560547,0,0,0,0.4183502197265625,-0.4581451416015625,Body
,9.960000038146973,0,0,11,0.0,1,1,0.14532961876563777,0.2566504044966264,1.0,88.94172668457031,0,0,0,-12.808563232421875,-11.1651611328125,Body
The tester should be able to describe the process of evolving tests across multiple iterations and,9.960000038146973,0,0,11,0.01020408163265306,98,16,0.17376118080288755,0.25790798302852747,1.0,106.34184265136719,0,0,0,-11.1651611328125,0.4183502197265625,Body
explain why test automation is important to manage regression risk in Agile projects.,9.960000038146973,0,0,11,0.011764705882352941,85,13,0.17473765603857103,0.2724581631747159,1.0,106.93944549560547,0,0,0,0.4183502197265625,-0.3087921142578125,Body
,9.960000038146973,0,0,11,0.0,1,1,0.14532961876563777,0.28669388125641176,1.0,88.94172668457031,0,0,0,-12.808563232421875,-11.1651611328125,Body
"The tester should understand the skills (people, domain, and testing) of a tester in an Agile team.",9.960000038146973,0,0,11,0.020202020202020204,99,17,0.17376118080288755,0.2879514597883128,1.0,106.34184265136719,0,0,0,-11.1651611328125,-0.4581451416015625,Body
,9.960000038146973,0,0,11,0.0,1,1,0.14532961876563777,0.30199860081528174,1.0,88.94172668457031,0,0,0,-12.808563232421875,-11.1651611328125,Body
The tester should be able to understand the role of a tester within an Agile team.,9.960000038146973,0,0,11,0.024390243902439025,82,16,0.17376118080288755,0.30325617934718274,1.0,106.34184265136719,0,0,0,-11.1651611328125,11.812576293945312,Body
"Chapter 3: Agile Testing Methods, Techniques, and Tools",9.960000038146973,0,0,11,0.10909090909090909,55,8,0.11592156902637357,0.33219300857698075,1.0,70.94400024414062,0,0,0,11.812576293945312,-0.338653564453125,Body
,9.960000038146973,0,0,11,0.0,1,1,0.14532960629930683,0.3463910420735677,1.0,88.94171905517578,0,0,0,-12.808563232421875,-11.1651611328125,Body
"The tester should be able to recall the concepts of test-driven development, acceptance test-",9.960000038146973,0,0,11,0.010752688172043012,93,14,0.17376118080288755,0.34764862060546875,1.0,106.34184265136719,0,0,0,-11.1651611328125,0.418304443359375,Body
"driven development, and behavior-driven development.",9.960000038146973,0,0,11,0.0,52,5,0.17473765603857103,0.3621987622193616,1.0,106.93944549560547,0,0,0,0.418304443359375,-0.338653564453125,Body
,9.960000038146973,0,0,11,0.0,1,1,0.14532961876563777,0.37639679571594853,1.0,88.94172668457031,0,0,0,-12.808563232421875,-11.1651611328125,Body
The tester should be able to recall the concepts of the test pyramid.,9.960000038146973,0,0,11,0.014492753623188406,69,13,0.17376118080288755,0.3776543742478496,1.0,106.34184265136719,0,0,0,-11.1651611328125,-0.45819091796875,Body
,9.960000038146973,0,0,11,0.0,1,1,0.14532961876563777,0.39170147674252287,1.0,88.94172668457031,0,0,0,-12.808563232421875,-11.1651611328125,Body
The tester should be able to summarize the testing quadrants and their relationships with testing,9.960000038146973,0,0,11,0.010309278350515464,97,15,0.17376118080288755,0.39295905527442393,1.0,106.34184265136719,0,0,0,-11.1651611328125,0.298797607421875,Body
levels and testing types.,9.960000038146973,0,0,11,0.0,25,4,0.17473765603857103,0.4073583044186987,1.0,106.93944549560547,0,0,0,0.298797607421875,-0.338653564453125,Body
,9.960000038146973,0,0,11,0.0,1,1,0.14532961876563777,0.4215563379152857,1.0,88.94172668457031,0,0,0,-12.808563232421875,-11.1651611328125,Body
"For a given Agile project, the tester should be able to work as a tester in a Scrum team.",9.960000038146973,0,0,11,0.033707865168539325,89,19,0.17376118080288755,0.4228139164471867,1.0,106.34184265136719,0,0,0,-11.1651611328125,-0.338653564453125,Body
,9.960000038146973,0,0,11,0.0,1,1,0.14532961876563777,0.4370119499437737,1.0,88.94172668457031,0,0,0,-12.808563232421875,-11.1651611328125,Body
The tester should be able to assess quality risks within an Agile project.,9.960000038146973,0,0,11,0.02702702702702703,74,13,0.17376118080288755,0.43826952847567474,1.0,106.34184265136719,0,0,0,-11.1651611328125,-0.45819091796875,Body
,9.960000038146973,0,0,11,0.0,1,1,0.14532961876563777,0.452316630970348,1.0,88.94172668457031,0,0,0,-12.808563232421875,-11.1651611328125,Body
The tester should be able to estimate testing effort based on iteration content and quality risks.,9.960000038146973,0,0,11,0.01020408163265306,98,16,0.17376118080288755,0.453574209502249,1.0,106.34184265136719,0,0,0,-11.1651611328125,-0.338653564453125,Body
,9.960000038146973,0,0,11,0.0,1,1,0.14532961876563777,0.467772242998836,1.0,88.94172668457031,0,0,0,-12.808563232421875,-11.1651611328125,Body
The tester should be able to interpret relevant information to support testing activities.,9.960000038146973,0,0,11,0.011111111111111112,90,13,0.17376118080288755,0.4690298215307371,1.0,106.34184265136719,0,0,0,-11.1651611328125,-0.45819091796875,Body
,9.960000038146973,0,0,11,0.0,1,1,0.14532961876563777,0.48307692402541036,1.0,88.94172668457031,0,0,0,-12.808563232421875,-11.1651611328125,Body
The tester should be able to explain to business stakeholders how to define testable acceptance,9.960000038146973,0,0,11,0.010526315789473684,95,15,0.17376118080288755,0.4843345025573114,1.0,106.34184265136719,0,0,0,-11.1651611328125,0.3187255859375,Body
criteria.,9.960000038146973,0,0,11,0.0,9,1,0.17473765603857103,0.49875891329062105,1.0,106.93944549560547,0,0,0,0.3187255859375,-0.338653564453125,Body
,9.960000038146973,0,0,11,0.0,1,1,0.14532961876563777,0.512956946787208,1.0,88.94172668457031,0,0,0,-12.808563232421875,-11.1651611328125,Body
"Given a user story, the tester should be able to write acceptance test-driven development test",9.960000038146973,0,0,11,0.010638297872340425,94,15,0.17376118080288755,0.514214525319109,1.0,106.34184265136719,0,0,0,-11.1651611328125,0.418304443359375,Body
cases.,9.960000038146973,0,0,11,0.0,6,1,0.17473765603857103,0.528764666933002,1.0,106.93944549560547,0,0,0,0.418304443359375,-0.338653564453125,Body
,9.960000038146973,0,0,11,0.0,1,1,0.14532961876563777,0.5429627004295888,1.0,88.94172668457031,0,0,0,-12.808563232421875,-11.1651611328125,Body
"For both functional and non-functional behavior, the tester should be able to write test cases using",9.960000038146973,0,0,11,0.01,100,16,0.17376118080288755,0.54422027896149,1.0,106.34184265136719,0,0,0,-11.1651611328125,0.298797607421875,Body
black box test design techniques based on given user stories.,9.960000038146973,0,0,11,0.0,61,10,0.17473765603857103,0.5586195281057647,1.0,106.93944549560547,0,0,0,0.298797607421875,-0.338653564453125,Body
,9.960000038146973,0,0,11,0.0,1,1,0.14532961876563777,0.5728175616023516,1.0,88.94172668457031,0,0,0,-12.808563232421875,-11.1651611328125,Body
The tester should be able to perform exploratory testing to support the testing of an Agile project.,9.960000038146973,0,0,11,0.02,100,17,0.17376118080288755,0.5740751401342526,1.0,106.34184265136719,0,0,0,-11.1651611328125,-0.45819091796875,Body
,9.960000038146973,0,0,11,0.0,1,1,0.14532961876563777,0.588122242628926,1.0,88.94172668457031,0,0,0,-12.808563232421875,-11.1651611328125,Body
The tester should be able to recall different tools available to testers according to their purpose,9.960000038146973,0,0,11,0.010101010101010102,99,16,0.17376118080288755,0.589379821160827,1.0,106.34184265136719,0,0,0,-11.1651611328125,0.418304443359375,Body
and to activities in Agile projects.,9.960000038146973,0,0,11,0.027777777777777776,36,6,0.17473765603857103,0.6039299627747199,1.0,106.93944549560547,0,0,0,0.418304443359375,229.32901000976562,Body
Version 2014,9.960000038146973,0,0,11,0.08333333333333333,12,2,0.12513294095307395,0.907508773033065,1.0,76.58135986328125,0,0,0,229.32901000976562,-11.39422607421875,Body
Page 11 of 12,9.960000038146973,0,0,11,0.07692307692307693,13,4,0.4373268675959967,0.907508773033065,1.0,267.64404296875,0,0,0,-11.39422607421875,-11.39422607421875,Body
"May 31, 2014",9.960000038146973,0,0,11,0.08333333333333333,12,3,0.770547505297692,0.907508773033065,1.0,471.5750732421875,0,0,0,-11.39422607421875,6.74884033203125,Body
© International Software Testing Qualifications Board,6.0,0,0,11,0.09433962264150944,53,6,0.1251372543035769,0.9304166851621686,0.6024096362469775,76.58399963378906,0,0,0,6.74884033203125,0.0,Body
International,9.960000038146973,0,0,12,0.07692307692307693,13,1,0.7318790909511591,0.04877047105268999,1.0,447.9100036621094,0,0,0,0.0,-8.151611328125,Body
Overview,12.0,0,0,12,0.125,8,1,0.1216078490213631,0.05250000231193774,1.204819272493955,74.42400360107422,0,0,0,-8.151611328125,-4.813831329345703,Body
Software Testing,9.960000038146973,0,0,12,0.125,16,2,0.7156045951095282,0.0633158731942225,1.0,437.95001220703125,0,0,0,-4.813831329345703,-4.299449920654297,Body
Foundation Level Extension –,9.960000038146973,0,0,12,0.10714285714285714,28,4,0.1216078490213631,0.07377045563977173,1.0,74.42400360107422,0,0,0,-11.81256103515625,-11.105400085449219,Body
Agile Tester,9.960000038146973,0,0,12,0.16666666666666666,12,2,0.3416503208135468,0.07377045563977173,1.0,209.08999633789062,0,0,0,-11.105400085449219,-7.865409851074219,Body
Qualifications Board,9.960000038146973,0,0,12,0.1,20,2,0.7038398692810458,0.07786135240034624,1.0,430.75,0,0,0,-7.865409851074219,50.20458984375,Body
4.,15.960000038146973,0,0,12,0.0,2,1,0.11592156902637357,0.15527295584630485,1.6024096362469775,70.94400024414062,1,0,0,50.20458984375,-17.795394897460938,Body
References,15.960000038146973,1,0,12,0.1,10,1,0.1529790217580359,0.15527295584630485,1.6024096362469775,93.62316131591797,0,0,0,-17.795394897460938,30.6221923828125,Body
4.1 Trademarks,14.039999961853027,0,0,12,0.07142857142857142,14,2,0.11592156902637357,0.21640627311937738,1.40963854498791,70.94400024414062,1,0,0,30.6221923828125,7.837860107421875,Body
The following registered trademarks and service marks are used in this document:,9.960000038146973,0,0,12,0.0125,80,12,0.11592156902637357,0.2460684728140783,1.0,70.94400024414062,0,1,0,7.837860107421875,13.04400634765625,Body
®,6.480000019073486,0,0,12,0.0,1,1,0.1649346445121017,0.27656013797027895,0.6506024090617444,100.94000244140625,0,0,0,13.04400634765625,-5.3391876220703125,Body
is a registered trademark of the International Software Testing Qualifications Board,9.960000038146973,0,0,12,0.05952380952380952,84,11,0.17748807769974853,0.27894145310527146,1.0,108.6227035522461,0,0,0,-5.3391876220703125,-11.105331420898438,Body
ISTQB,9.960000038146973,0,0,12,1.0,5,1,0.11592156902637357,0.2789415301698627,1.0,70.94400024414062,0,0,1,-11.105331420898438,25.436691284179688,Body
4.2 Documents and Web Sites,14.039999961853027,0,0,12,0.1111111111111111,27,5,0.11592156902637357,0.32508052479137073,1.40963854498791,70.94400024414062,1,0,0,25.436691284179688,7.71783447265625,Body
Identifier,9.960000038146973,1,0,12,0.1,10,1,0.12474510093140447,0.3545911769674282,1.0,76.34400177001953,0,0,0,7.71783447265625,-11.10540771484375,Body
Reference,9.960000038146973,1,0,12,0.1111111111111111,9,1,0.3159150266958997,0.3545911769674282,1.0,193.33999633789062,0,0,0,-11.10540771484375,3.534576416015625,Body
[ISTQB-Web],9.960000038146973,0,0,12,0.5454545454545454,11,1,0.12474510093140447,0.37307600541548297,1.0,76.34400177001953,0,0,0,3.534576416015625,-11.10540771484375,Body
Web site of the International Software Testing Qualifications Board. Refer,9.960000038146973,0,0,12,0.0945945945945946,74,10,0.3159150266958997,0.37307600541548297,1.0,193.33999633789062,0,0,0,-11.10540771484375,0.41461181640625,Body
to this website for the latest ISTQB Glossary and Syllabi. (www.istqb.org),9.960000038146973,0,0,12,0.0945945945945946,74,11,0.3159150266958997,0.38762148462160667,1.0,193.33999633789062,0,0,0,0.41461181640625,400.5859375,Body
Version 2014,9.960000038146973,0,0,12,0.08333333333333333,12,2,0.1251372543035769,0.9074337891858033,1.0,76.58399963378906,0,0,0,400.5859375,-11.39422607421875,Body
Page 12 of 12,9.960000038146973,0,0,12,0.07692307692307693,13,4,0.4373311560138378,0.9074337891858033,1.0,267.64666748046875,0,0,0,-11.39422607421875,-11.39422607421875,Body
"May 31, 2014",9.960000038146973,0,0,12,0.08333333333333333,12,3,0.7705517937155331,0.9074337891858033,1.0,471.57769775390625,0,0,0,-11.39422607421875,6.8082275390625,Body
© International Software Testing Qualifications Board,6.0,0,0,12,0.09433962264150944,53,6,0.1251372543035769,0.9304166851621686,0.6024096362469775,76.58399963378906,0,0,0,6.8082275390625,0.0,Body
Ontario’s Libraries,15.960000038146973,0,0,1,0.10526315789473684,19,2,0.15594868878133936,0.09101517031891178,0.4981273277808297,95.44059753417969,0,0,0,0.0,0.063812255859375,Body
Working Together,15.960000038146973,0,0,1,0.125,16,2,0.15594868878133936,0.11948922667840514,0.4981273277808297,95.44059753417969,0,0,0,0.063812255859375,39.39283752441406,Body
RFP: R,32.040000915527344,0,0,1,0.6666666666666666,6,2,0.14715088738335502,0.19762114322546756,1.0,90.05634307861328,0,0,1,39.39283752441406,-45.14436340332031,Body
RFP: Request f,32.040000915527344,0,0,1,0.2857142857142857,14,3,0.14756971870372498,0.19762114322546756,1.0,90.31266784667969,0,0,0,-45.14436340332031,-45.40071105957031,Body
quest f,32.040000915527344,0,0,1,0.0,7,2,0.34227032131618923,0.19762114322546756,1.0,209.4694366455078,0,0,0,-45.40071105957031,-45.14436340332031,Body
quest for Pr,32.040000915527344,0,0,1,0.08333333333333333,12,3,0.34258444792304943,0.19762114322546756,1.0,209.66168212890625,0,0,0,-45.14436340332031,-45.40071105957031,Body
r Pr,32.040000915527344,0,0,1,0.25,4,2,0.5427297455033445,0.19762114322546756,1.0,332.1506042480469,0,0,0,-45.40071105957031,-45.14436340332031,Body
r Proposal,32.040000915527344,0,0,1,0.1,10,2,0.5430438471775428,0.19762114322546756,1.0,332.34283447265625,0,0,0,-45.14436340332031,-45.40071105957031,Body
oposal,32.040000915527344,0,0,1,0.0,6,1,0.6296879886801726,0.19762114322546756,1.0,385.3690490722656,0,0,0,-45.40071105957031,-45.14436340332031,Body
oposal,32.040000915527344,0,0,1,0.0,6,1,0.6300020903543709,0.19762114322546756,1.0,385.561279296875,0,0,0,-45.14436340332031,-44.88801574707031,Body
RFP: R,32.040000915527344,0,0,1,0.6666666666666666,6,2,0.14709852879343469,0.1979448145086115,1.0,90.02429962158203,0,0,1,-44.88801574707031,-45.14436340332031,Body
RFP: R,32.040000915527344,0,0,1,0.6666666666666666,6,2,0.14751736011380465,0.1979448145086115,1.0,90.28062438964844,0,0,1,-45.14436340332031,-45.14436340332031,Body
quest f,32.040000915527344,0,0,1,0.0,7,2,0.34258444792304943,0.1979448145086115,1.0,209.66168212890625,0,0,0,-45.14436340332031,-45.14436340332031,Body
r Pr,32.040000915527344,0,0,1,0.25,4,2,0.5429914885876226,0.1979448145086115,1.0,332.310791015625,0,0,0,-45.14436340332031,-45.14436340332031,Body
oposal,32.040000915527344,0,0,1,0.0,6,1,0.6299497317644506,0.1979448145086115,1.0,385.52923583984375,0,0,0,-45.14436340332031,46.48333740234375,Body
To Present a Proposal for Developing,24.0,0,0,1,0.1111111111111111,36,6,0.21536045448452817,0.3136363559299045,0.7490636490078573,131.80059814453125,0,0,0,46.48333740234375,0.816009521484375,Body
the Business Plan for the Ontario,24.0,0,0,1,0.09090909090909091,33,6,0.21536045448452817,0.3484848484848485,0.7490636490078573,131.80059814453125,0,0,0,0.816009521484375,0.816009521484375,Body
Digital Library,24.0,0,0,1,0.13333333333333333,15,2,0.21536045448452817,0.38333334103979244,0.7490636490078573,131.80059814453125,0,0,0,0.816009521484375,12.079803466796875,Body
"March 21, 2003",20.040000915527344,0,0,1,0.07142857142857142,14,3,0.3892820271012051,0.4324037956468987,0.6254681754960714,238.2406005859375,0,0,0,12.079803466796875,329.4356384277344,Body
"The Ontario Digital Library will make Ontario a better place to study, work and live by ensuring that",9.960000038146973,0,0,1,0.04950495049504951,101,18,0.1497796750536152,0.8765960847488558,0.31086141552886537,91.6651611328125,0,0,0,329.4356384277344,0.0498046875,Body
